ID,SKU,Quantity,Price,Total,Profit,Margin
1526.0,CAREFREE PLUS 20 PROTEGE SLIPS,4,56.0,80.0,24.0,0.0
1527.0,T0YS AJ-265,1,20.0,28.0,8.0,0.0
1528.0,LIVE FUR SPEED AJ-336-01,7,63.0,105.0,42.0,0.0
1529.0,RACING AJ-HY02,8,72.0,120.0,48.0,0.0
1530.0,CHESS MAGNETIC GAME AJ-2511,1,25.0,40.0,15.0,0.0
1531.0,TOYS AJ-395,5,32.5,65.0,32.5,0.0
1532.0,RACING AJ-CX503,5,37.5,75.0,37.5,0.0
1533.0,SHOOTING AJ-0408E-2B,4,36.0,60.0,24.0,0.0
1534.0,SMART ROBOT AJ-6678-9,4,180.0,260.0,80.0,0.0
1535.0,DINO AJ-757-47,1,40.0,60.0,20.0,0.0
1536.0,BLOCK AJ-ZY-05,8,60.0,120.0,60.0,0.0
1537.0,SHOOTGUN AJ-883,7,63.0,105.0,42.0,0.0
1538.0,DOGS MINI AJ-M-99A,12,480.0,600.0,120.0,0.0
1539.0,GAK 017907-GHA-001,2,80.0,120.0,40.0,0.0
1540.0,AJ-113A,23,207.0,276.0,69.0,0.0
1541.0,TRUCK AJ-998-32D1,1,40.0,60.0,20.0,0.0
1542.0,LOL AJ-L003,19,266.0,342.0,76.0,0.0
1543.0,THE SMURFS 2026,2,60.0,90.0,30.0,0.0
1544.0,SPORTS AJ-2205B,2,28.0,40.0,12.0,0.0
1546.0,HAPPY DOCTORS AJ-502-28,6,78.0,120.0,42.0,0.0
1547.0,ABCD.DX431,8,112.0,160.0,48.0,0.0
1548.0,ANIMAL AJ-147-3,4,88.0,120.0,32.0,0.0
1549.0,TRUCK AJ-337A,3,210.0,285.0,75.0,0.0
1550.0,AVENGERS AJ-209-2,10,90.0,150.0,60.0,0.0
1551.0,TURKY AJ-996,1,50.0,70.0,20.0,0.0
1552.0,MOTO ANIMAL AJ-MW666,3,66.0,75.0,9.0,0.0
1553.0,WITTY ANIMAL AJ-MW333,1,22.0,25.0,3.0,0.0
1554.0,BIG-WHEEL018171-GHA-002,13,169.0,260.0,91.0,0.0
1556.0,CLEANING TOWEL 40/40,5,80.0,110.0,30.0,0.0
1557.0,TOWEL JOY LIFE,6,114.0,150.0,36.0,0.0
1558.0,SUPER SOFT 4PS,6,90.0,120.0,30.0,0.0
1559.0,KITCHEN TOWEL 4PS,1,25.0,30.0,5.0,0.0
1560.0,CLEANING TOWEL 2PS,1,14.0,20.0,6.0,0.0
1561.0,ROSE OF NO MAN´S LAND,8,272.0,400.0,128.0,0.0
1563.0,YU HENG SABILLA,18,270.0,360.0,90.0,0.0
1565.0,BEAUTIFUL LADY ,5,80.0,100.0,20.0,0.0
1566.0,TEMPERATURE ,2,48.0,70.0,22.0,0.0
1567.0,WALL MOUNT BRACKET ,2,46.0,60.0,14.0,0.0
1568.0,ROLLENDE DRAGER ,2,170.0,220.0,50.0,0.0
1569.0,ALUMINIUM POUR CUISINIER,1,4.8,8.0,3.2,0.0
1570.0,IFOLKI A.J.B,1,30.0,40.0,10.0,0.0
1571.0,ECO CLEAN ,5,135.0,200.0,65.0,0.0
1572.0,BAY-BAY 2,8,48.0,80.0,32.0,0.0
1573.0,BAY.BAY 3,3,24.0,36.0,12.0,0.0
1574.0,BAY.BAY 4,2,22.0,30.0,8.0,0.0
1575.0,LA COUVERTUR DU TABLIER,10,70.0,100.0,30.0,0.0
1576.0,ESSUIE-GLASE,18,72.0,120.0,48.0,0.0
1577.0,SAVON SIDRA BIANCA 1L,7,77.0,126.0,49.0,0.0
1578.0,SAVON ALKYE 500ML,4,42.0,72.0,30.0,0.0
1579.0,SEFT ADHESIVE FOIL,1,25.0,30.0,5.0,0.0
1580.0,FRATTAZO LAZIO,2,24.0,30.0,6.0,0.0
1582.0,BOITS BAGER 3PS,2,70.0,90.0,20.0,0.0
1583.0,BAY.BAY CRATIC 6 BRUSHES,2,30.0,40.0,10.0,0.0
1584.0,SBRIGO PAK 10,8,56.0,80.0,24.0,0.0
1585.0,BOITS PAPIER CUISON,8,96.0,144.0,48.0,0.0
1586.0,ANTI-SLIP-MAT,1,17.0,22.0,5.0,0.0
1587.0,BOUTEILL OLIVE OIL,8,104.0,144.0,40.0,0.0
1588.0,12 LCD.WRITING TABLET ,6,270.0,390.0,120.0,0.0
1589.0,8.5´´ LCD WRITING TABLET,5,175.0,250.0,75.0,0.0
1590.0,SOFT BABY POTTY SEAT,3,84.0,105.0,21.0,0.0
1591.0,BROSSE A LINGE,4,16.0,28.0,12.0,0.0
1592.0,TAPIYA 1,2,76.0,100.0,24.0,0.0
1593.0,TABIYA 1,4,152.0,200.0,48.0,0.0
1594.0,TAPIYA 2PS,3,285.0,330.0,45.0,0.0
1595.0,HADGER 0856,9,207.0,252.0,45.0,0.0
1596.0,PIN JIA 20PS,10,150.0,200.0,50.0,0.0
1597.0,RACLLETTE NOVAS,5,47.5,65.0,17.5,0.0
1598.0,VINIZIA FRO STANLESS 3PS,6,33.0,48.0,15.0,0.0
1599.0,CLAN CHAM ,2,18.0,26.0,8.0,0.0
1600.0,MICROFIBER MOP HEAD,4,212.0,280.0,68.0,0.0
1601.0,FOLDING MOP,2,180.0,240.0,60.0,0.0
1602.0,SET OF 6 EASY LIFE,1,60.0,80.0,20.0,0.0
1603.0,HOLDERS GOOD BABY,3,120.0,180.0,60.0,0.0
1604.0,DISLOM 3 UND,5,37.5,50.0,12.5,0.0
1606.0,3EZAFA B,3,51.0,75.0,24.0,0.0
1608.0,STAR BROSSE ,9,103.5,144.0,40.5,0.0
1609.0,CRATIC BATROOM BRUSH,5,52.5,75.0,22.5,0.0
1610.0,CORD A LINGE.10M,2,9.6,14.0,4.4,0.0
1611.0,LEADER PAK ,8,88.0,120.0,32.0,0.0
1612.0,UCPINAR WIPER,9,94.5,135.0,40.5,0.0
1613.0,DUST SHOVEL,7,33.6,49.0,15.4,0.0
1614.0,NAVAS SCOPA KLARA,5,47.5,65.0,17.5,0.0
1615.0,SCOPA SAVONA ,7,87.5,112.0,24.5,0.0
1616.0,FICOMED LATEKS 100 ADET PS,2,120.0,160.0,40.0,0.0
1617.0,DRY WASH,3,465.0,540.0,75.0,0.0
1623.0,COCOTTE SWISSE 7L,1,230.0,322.0,92.0,0.0
1624.0,COCOTTE SWISSE 9L,0,0.0,2.19,2.19,0.0
1625.0,RAF ELECTRIC 2.3L,1,90.0,120.0,30.0,0.0
1629.0,KETTLE 3L,1,85.0,110.0,25.0,0.0
1635.0,BERMA TITANIC 10L,1,165.0,190.0,25.0,0.0
1640.0,TITANIC  CREPIERE 18,1,35.0,45.0,10.0,0.0
1641.0,CREPIERE TIANIC 22,1,45.0,60.0,15.0,0.0
1642.0,CREPPIERE TITANIC 18,1,25.0,35.0,10.0,0.0
1646.0,TITANIC TAM TAM 18,1,25.0,33.0,8.0,0.0
1650.0,TITANIC POELE POP 22,1,60.0,90.0,30.0,0.0
1653.0,TITANI POELE POP 28,1,80.0,130.0,50.0,0.0
1656.0,TITANIC POP 26,1,110.0,140.0,30.0,0.0
1659.0,TITANIC PAILLA 24,1,50.0,70.0,20.0,0.0
1667.0,TATCH PANINI EN GRANIT,1,180.0,250.0,70.0,0.0
0.0,BEST MARK 4 TOASTS ,1,220.0,300.0,80.0,0.0
1675.0,PROFI J MAX 3L,1,140.0,195.0,55.0,0.0
1681.0,ANAMEL TEA POT 10,1,45.0,65.0,20.0,0.0
1688.0,BEST MARK 1.2L,1,65.0,100.0,35.0,0.0
1692.0,BEST MARK 24OZ,2,150.0,200.0,50.0,0.0
1693.0,BEST MARK 36OZ ,1,85.0,120.0,35.0,0.0
1697.0,TEA POT 1.2L Z.D ,1,90.0,130.0,40.0,0.0
1703.0,TITANIC PLATEAU INOX 40,2,150.0,220.0,70.0,0.0
1704.0,TITANIC PLATEAU INOX 50,1,115.0,160.0,45.0,0.0
1718.0,TITANIC COCOTTE STECIOB 6L,1,385.0,500.0,115.0,0.0
1722.0,PRIMA CUISINE 3.5L,1,180.0,220.0,40.0,0.0
1728.0,PRIMA CUIZINE MOLE K01,2,80.0,110.0,30.0,0.0
1730.0,PRIMA CUIZINE MOUL L03,1,35.0,50.0,15.0,0.0
1735.0,PRIMA ASPRATOURE ,1,100.0,120.0,20.0,0.0
1738.0,ROYAL PELATO ,1,180.0,250.0,70.0,0.0
1753.0,NAJMAT ATLAS 5PS,1,120.0,170.0,50.0,0.0
1763.0,DISPOSABLE MOP,3,240.0,330.0,90.0,0.0
1764.0,JEFAF TAPI,1,25.0,35.0,10.0,0.0
1765.0,BALCONI WAFERS VANILLA,16,41.6,56.0,14.4,0.0
1766.0,BALCONI WAFRES NOCCIOLA,17,44.2,59.5,15.3,0.0
1767.0,NOTULLA 200G,19,456.0,532.0,76.0,0.0
1768.0,CHAPLEUR PRUMEN 500G,12,143.33,180.0,36.67,0.0
1769.0,HANUTA 242G,6,207.0,270.0,63.0,0.0
1770.0,GULLON CEREALE 220G,8,135.0,176.0,41.0,0.0
1771.0,DR+OWOC,41,217.3,328.0,110.7,0.0
1772.0,DR+FRUIT,9,47.7,72.0,24.3,0.0
1773.0,LASAGNE ALBADORI,11,269.5,308.0,38.5,0.0
1774.0,CHETABA AFRICANA ,5,47.5,75.0,27.5,0.0
1775.0,VINIZIA CAFOR,6,22.5,48.0,25.5,0.0
1776.0,ANTIPOLILLAS VINIZIA 200G,4,34.0,72.0,38.0,0.0
1777.0,BROSSE FENETRE ´´FINEX´´,7,56.0,84.0,28.0,0.0
1778.0,COTTON BUDS,5,20.0,40.0,20.0,0.0
1779.0,FAKHER VIP,9,74.7,117.0,42.3,0.0
1783.0,LEAPARD LUVAS (S),4,34.0,48.0,14.0,0.0
1784.0,MENGZIDIE LATEX GLOVES (M),4,36.0,52.0,16.0,0.0
1785.0,VERMICELLE 200G,3,33.0,45.0,12.0,0.0
1786.0,VERMICELLE 100G,8,44.0,72.0,28.0,0.0
1787.0,ARBELLA MAIS 130G,23,103.5,161.0,57.5,0.0
1788.0,PEANUT BUTTER CRUNCHY ,2,37.0,50.0,13.0,0.0
1789.0,PEANUT BUTTER CREAMY,3,55.5,75.0,19.5,0.0
1790.0,DULCETTO TARTINER 450G,1,14.5,24.0,9.5,0.0
1791.0,LIPTON PECHE ICE TEA,3,27.24,36.0,8.76,0.0
1792.0,LIPTON FRAMBOIS ICE TEA ,5,45.4,60.0,14.6,0.0
1793.0,LIPTON CITRON VERT MENTHE,2,18.16,24.0,5.84,0.0
1794.0,GOLLON WAFRE MIX ,7,84.0,105.0,21.0,0.0
1795.0,FLORBU WAFERS COCO 150G,6,66.42,96.0,29.58,0.0
1796.0,FLORBU WAFER CHOCOLATE,6,66.42,96.0,29.58,0.0
1797.0,FLORBU WAFER 0% LIMON,6,63.66,90.0,26.34,0.0
1799.0,FLORBU GOURMENT CHOCO,3,31.8,45.0,13.2,0.0
1800.0,FLORBU NATURA TORTA 245G,4,45.0,64.0,19.0,0.0
1801.0,FLORBU COOKIES LIMON 0%,3,36.0,48.0,12.0,0.0
1802.0,FLORBU JURASITOS 130G,2,24.0,34.0,10.0,0.0
1803.0,FLORBU CASTELLANA CHOCOLAT,7,85.4,112.0,26.6,0.0
1804.0,FLORBU AVELLANAS 210G,2,23.0,30.0,7.0,0.0
1805.0,FLORBU CHOCOLAT 210,1,11.5,15.0,3.5,0.0
1806.0,FLORBU MORANGO 210G,3,34.5,45.0,10.5,0.0
1807.0,FLORBU NATA 210G,6,69.0,90.0,21.0,0.0
1808.0,FLORBU CASTELLANA MIEL 210G,3,36.6,48.0,11.4,0.0
1809.0,FLORBU COOKIES NARANAJA 120G,4,43.2,64.0,20.8,0.0
1810.0,FLORBU GALLETA 150G,5,50.0,65.0,15.0,0.0
1811.0,FLORBU COOKIES CHOCO 0%,6,64.8,90.0,25.2,0.0
1812.0,FLORBO COOKIES CHOCO ME!,4,43.2,60.0,16.8,0.0
1814.0,STAR VINAIGRE CITRON 50CL,9,67.5,90.0,22.5,0.0
1815.0,LESIEUR 2L,13,522.16,569.0,46.84,0.0
1816.0,LHORA HUILE D´OLIVE 1L,8,592.0,645.0,53.0,0.0
1817.0,TRIA COUSCOUS MOYAN 1KG,3,36.0,42.0,6.0,0.0
1818.0,TRIA COUSCOUS  FIN 1KG,3,36.0,42.0,6.0,0.0
1819.0,TRIA COUSCOUS FIN 500G,9,64.49,81.0,16.51,0.0
1820.0,TRIA COUSCOUS MOYAN 500G,3,21.5,27.0,5.5,0.0
1821.0,MAYFINE 180G,14,98.0,126.0,28.0,0.0
1822.0,KENZ FARINE PATISSIERE 5KG,23,563.5,621.0,57.5,0.0
1823.0,MIEL DAR AASSAL 450G  FLEURS,4,140.0,160.0,20.0,0.0
1824.0,MIEL DAR EL AASSAL D´EUCALYPTUS 900G,4,268.0,300.0,32.0,0.0
1825.0,STAR VINAIGRE BLANC 50CL,13,84.5,117.0,32.5,0.0
1826.0,SEFA EL KARAM 1KG,3,60.0,84.0,24.0,0.0
1827.0,VITAL 250G,16,116.8,144.0,27.2,0.0
1828.0,VITAL 500G ,3,45.0,51.0,6.0,0.0
1830.0,STAR VINAIGRE POMME 20CL,4,18.66,28.0,9.34,0.0
1831.0,STAR VINAIGRE BLANC 20CL,4,16.0,24.0,8.0,0.0
1832.0,STAR VINAIGRE CITRON 20CL,7,32.08,49.0,16.92,0.0
1833.0,CONFITURE ATTAJ 300G,4,22.0,36.0,14.0,0.0
1834.0,PESTAJE RAHMA 1KG,5,675.0,800.0,125.0,0.0
1836.0,SUNNIVA CORN 1KG ,1,47.0,75.0,28.0,0.0
1837.0,JANAT AL NKHIL 1KG,5,175.0,225.0,50.0,0.0
1839.0,AKAJO 500G,4,220.0,280.0,60.0,0.0
1840.0,AMONDE 500G,4,160.0,200.0,40.0,0.0
1841.0,CAOCAO 500G,3,66.0,90.0,24.0,0.0
1842.0,FRUIT SEC MELONG 500G,6,330.0,420.0,90.0,0.0
1844.0,THE VERT OULD MASSOUD 500G,3,142.5,180.0,37.5,0.0
1845.0,THE VERT WAD LWAAR 500G,2,86.0,110.0,24.0,0.0
1846.0,THE VERT OUDE DAHAB 500G,1,45.0,60.0,15.0,0.0
1850.0,THE VERT OUDE CHOUK 200G,3,39.0,60.0,21.0,0.0
1851.0,GRUNCHIPS BARBECUE,15,213.75,255.0,41.25,0.0
1852.0, JA COOKIES AMERICAN 225G,2,37.0,48.0,11.0,0.0
1853.0,TWIX,27,138.24,189.0,50.76,0.0
1854.0,KINDER CARDS,7,217.0,266.0,49.0,0.0
1855.0,PRINGLES PAPRIKA 165G,8,147.37,176.0,28.63,0.0
1856.0,PRINGLES BARBEQUE 165G,17,313.16,374.0,60.84,0.0
1857.0,FILIPINOS CHOCOLATE WHITE,5,56.67,75.0,18.34,0.0
1858.0,FILIPINOS CHOCOLATE MILK,8,90.66,120.0,29.34,0.0
1859.0,FILIPINOS CHOCOLATE DARK,2,22.67,30.0,7.33,0.0
1860.0,NUTBERRY PEANUT BUTTER CRUNCHY,2,45.0,56.0,11.0,0.0
1861.0,NETBERRY PEANUT BUTTER CREAMY,10,225.0,280.0,55.0,0.0
1862.0,BONKA CAFE 275G,1,21.25,25.0,3.75,0.0
1863.0,TILDA RIZ BASMATI 1KG,1,57.0,65.0,8.0,0.0
1864.0,KINDER BUENO ,53,361.99,424.0,62.01,0.0
1865.0,NESTLE 0% AZUCAR 70% NEGRO,5,92.5,110.0,17.5,0.0
1868.0,BEROSSA SILICON ,5,60.0,75.0,15.0,0.0
1869.0,PLATEAU PETIT ,1,41.6,50.0,8.4,0.0
1871.0,BOUTEILLE AMPOULE,2,20.8,30.0,9.2,0.0
1872.0,RAMEQUIN EN  MELAMINE ,2,8.0,14.0,6.0,0.0
1873.0,VERSEUR DE BOUTEILLE ,2,19.2,24.0,4.8,0.0
1874.0,MINI POELE EN ENOX ,2,62.4,86.0,23.6,0.0
1875.0,CUILLERE A GLACE ,1,44.0,60.0,16.0,0.0
1876.0,EPLUCHEUR EN INOX ,1,17.6,20.0,2.4,0.0
1877.0,´SPATULE EN BOIS ,2,30.4,44.0,13.6,0.0
1880.0,COUTEAU DE CUISNE ,2,44.8,50.0,5.2,0.0
1881.0,CHANIMO DE CUISINE ,1,152.0,180.0,28.0,0.0
1885.0,CUILLERE A CAFE ,1,4.0,6.0,2.0,0.0
1886.0,CUILEREVA CAFE GERON,4,35.2,61.0,25.8,0.0
1887.0,VERRE AJUS ,8,64.0,120.0,56.0,0.0
1888.0,BASTIS ,1,16.0,20.0,4.0,0.0
1890.0,9RE3A ZAJE  2244-2,2,139.8,160.0,20.2,0.0
1891.0,KALAS ZELAFA ,2,50.0,70.0,20.0,0.0
1894.0,CHITA IKIA ,9,54.0,84.0,30.0,0.0
1896.0,CHITA TEWALIT BELAK,3,75.0,99.0,24.0,0.0
1897.0,CHITA TEWALIT BELON ,4,100.0,132.0,32.0,0.0
1899.0,9ER3A SABON ZAJE ,1,10.0,18.0,8.0,0.0
1900.0,9ER3AT ZIT ZAJE,1,34.89,45.0,10.11,0.0
1901.0,ZAJE DIKORE SERIRA,1,40.0,50.0,10.0,0.0
1904.0,3ELA9AT LEWANE ,2,78.5,100.0,21.5,0.0
1905.0,9ETA3A IKIA,1,50.0,65.0,15.0,0.0
1906.0,SAKE ,2,30.0,36.0,6.0,0.0
1908.0,PONJA HEMAME ,1,40.0,50.0,10.0,0.0
1909.0,KALAS TEBSIL KBIRE ALWANE ,2,50.0,70.0,20.0,0.0
1911.0,TEBSIL BEYD METWEST ,6,48.0,72.0,24.0,0.0
1913.0,FORCHIT-MOSE -ME3IL9A,10,41.67,70.0,28.33,0.0
1914.0,7UP LC33CL 3.5,1,3.2,3.5,0.3,0.0
1915.0,MIRINDA ORANGE 33CL,1,3.2,3.5,0.3,0.0
1916.0,MIRINDA POMME 33CL,12,38.4,42.0,3.6,0.0
1917.0,PIPSI 33CL,11,35.2,38.5,3.3,0.0
1918.0,7UP 25CL,1,3.54,4.0,0.46,0.0
1919.0,PIPSI 25CL,1,3.54,4.0,0.46,0.0
1920.0,7UP 50CL,9,35.62,40.5,4.88,0.0
1921.0,MIRANDA ORANGE 50CL,13,51.46,58.5,7.04,0.0
1922.0,MIRANDA POMME 50CL,12,47.5,54.0,6.5,0.0
1923.0,PEPSI 50CL,11,43.54,49.5,5.96,0.0
1924.0,7UP 1.5 LITRES ,4,26.67,30.0,3.33,0.0
1925.0,MIRANDA ORANGE 1.5LITERES,4,26.67,30.0,3.33,0.0
1926.0,MIRANDA POMME 1.5 LITERES,1,6.67,7.5,0.83,0.0
1927.0,PIPSI 1.5 LITRES ,3,20.0,22.5,2.5,0.0
1928.0,AQUAFINA 5LITRES ,20,230.0,260.0,30.0,0.0
1929.0,LAVACH QUI RIT 8P,39,452.4,507.0,54.6,0.0
1930.0,LA VACHE QUI RIT 16P,31,719.2,806.0,86.8,0.0
1931.0,LA VACHE QUI RIT 88P,11,817.96,880.0,62.04,0.0
1932.0,LA VACHE QUI RIT FRONAGE ROUG 8P,10,133.0,150.0,17.0,0.0
1933.0,LA VACH QUI RIT GRUYERE 8P,2,26.6,30.0,3.4,0.0
1934.0,LA VACHE QUI RIT EXTRA CREME 8P,18,221.4,248.4,27.0,0.0
1935.0,LA VACHE QUI RIT GOURMANDE 200G,1,22.85,26.0,3.15,0.0
1936.0,LA VACHE QUI RIT D´EDAM 200G,2,45.7,52.0,6.3,0.0
1937.0,LES ENFANTS 8P,11,93.5,110.0,16.5,0.0
1938.0,KIRI 8P,27,386.1,432.0,45.9,0.0
1939.0,KIRI 12P,16,333.76,374.4,40.64,0.0
1940.0,KIRI 24P,8,324.8,360.0,35.2,0.0
1941.0,KIRI CUISINE 140G,1,16.45,20.0,3.55,0.0
1943.0,DATTES MAJHOUL 2KG,5,720.0,825.0,105.0,0.0
1944.0,MEILLEURS DATTES 1KG,10,620.0,750.0,130.0,0.0
1945.0,KASE INOX,10,136.0,150.0,14.0,0.0
1946.0,COCKTALI INA SNAKS 100G,5,31.25,50.0,18.75,0.0
1948.0,PIPABUELLA GRILLEES ET SALLEES ,5,22.5,40.0,17.5,0.0
1950.0,MIEL KASTIMEL 350G ,8,168.0,240.0,72.0,0.0
1951.0,NESCAFF DOLCE GUSTO 16CAPS ,3,204.0,225.0,21.0,0.0
1952.0,GRIESSON COOKIES CLASIC ,5,72.5,90.0,17.5,0.0
1954.0,SUCRE MORENO ,2,50.0,70.0,20.0,0.0
1955.0,LITIERE CHAT AYALA 5KG,4,124.0,172.0,48.0,0.0
1956.0,WALL-MOUNTED SABONIA ,2,28.0,36.0,8.0,0.0
1958.0,ROLOU ZAJE 2MTRO,7,73.5,117.0,43.5,0.0
1959.0,WATERFRESSH TP-491,12,138.0,204.0,66.0,0.0
1960.0,BEWATA 020980,13,182.0,325.0,143.0,0.0
1961.0,BEWATA SAGA IN432,4,44.0,68.0,24.0,0.0
1962.0,ROLO ANTI-SELIP MAT 45,7,91.0,126.0,35.0,0.0
1963.0,JELDA HEMAME ,11,275.0,385.0,110.0,0.0
1964.0,PAKE HEMAME ,7,140.0,196.0,56.0,0.0
1965.0,PAK HEMAME ,11,275.0,385.0,110.0,0.0
1966.0,ROLOU 45 PAK,2,28.0,40.0,12.0,0.0
1967.0,ROLOU KEBIR ,1,13.5,25.0,11.5,0.0
1968.0,PANI DEL LEM3AL9 ,1,12.0,22.0,10.0,0.0
1969.0,BEWATA SAGA IN450,6,51.0,78.0,27.0,0.0
1970.0,CHITA DEYAL HEMAME BALKON ,7,231.0,301.0,70.0,0.0
1971.0,BUSCA LIOS ,24,67.2,96.0,28.8,0.0
1972.0,BUSCA LIOS 140G,11,115.5,143.0,27.5,0.0
1973.0,CHIPS CHESE ON ION,3,36.6,45.0,8.4,0.0
1974.0,ELGORRIAGA FRAIS 180G,8,66.0,80.0,14.0,0.0
1975.0,ELGORRIAGA CHOCO 180G,9,73.35,90.0,16.65,0.0
1976.0,ELGORRIAGA VANILLA 180G,3,24.45,30.0,5.55,0.0
1977.0,SNAK CACAO ,44,73.96,88.0,14.04,0.0
1978.0,Pandorino 45g,49,127.4,147.0,19.6,0.0
1979.0,PAIN DE MIE ,98,0.0,0.0,225.4,0.0
1980.0,CROISSANT CACAO 45G,42,100.8,126.0,25.2,0.0
1981.0,BURGER MAXI,46,552.0,690.0,138.0,0.0
1982.0,THON LIVIO ,14,102.66,126.0,23.34,0.0
1983.0,BI FRUTAS 1L,14,215.6,252.0,36.4,0.0
1984.0,BI FRUTAS 330ML,22,134.2,176.0,41.8,0.0
1985.0,BI FRUTAS 330ML,14,85.4,112.0,26.6,0.0
1986.0,BI FRUTAS 200ML,36,144.0,180.0,36.0,0.0
1987.0,BEURRE LIVIO 500G,4,61.0,80.0,19.0,0.0
1988.0,NOISEL TARTINER 700G,3,45.9,69.0,23.1,0.0
1989.0,DULCINEA TARTINER 350G,6,82.8,108.0,25.2,0.0
1990.0,DULCINEA TARTINER 900G,5,105.0,140.0,35.0,0.0
1992.0,DULCINEA CACAO 400G,8,204.0,224.0,20.0,0.0
1993.0,CHIPS RISKETOS 40G,29,101.5,116.0,14.5,0.0
1994.0,ONDULADAS ORIGINALES 100G,5,60.56,75.0,14.45,0.0
1995.0,ONDULADAS ORIGINAL 30G,24,76.8,96.0,19.2,0.0
1996.0,ONDULADAS CLASSIC 30G,19,60.8,76.0,15.2,0.0
1997.0,ONDULADAS CAMPESINAS 30G,19,60.8,76.0,15.2,0.0
1998.0,MATCH BALL FROMAGE 30G,9,28.8,36.0,7.2,0.0
1999.0,MATCH BALL KETCHUP 30G,11,35.2,44.0,8.8,0.0
2000.0,CLASICAS ORIGINAL 100G,5,61.0,75.0,14.0,0.0
2001.0,ONDULADAS CAMPESINAS 100G,7,85.4,105.0,19.6,0.0
2002.0,CHIPS PALOMITAS 30G,4,14.0,16.0,2.0,0.0
2003.0,BALA +CHETABA KEBIRA ,3,108.0,135.0,27.0,0.0
2004.0,CHETBA+ BALA SERIRA ,4,100.0,135.0,35.0,0.0
2005.0,SACS CONGELATION  150 PIECES ,1,25.0,35.0,10.0,0.0
2006.0,JEFAFE MIMOZA ,2,12.0,20.0,8.0,0.0
2008.0,SABON PALMA ANTIBACTERIEN,1,16.0,24.0,8.0,0.0
2010.0,SABON PALMA APAISANT ,2,32.0,48.0,16.0,0.0
2011.0,SABON PALMA AREGAN,1,16.0,24.0,8.0,0.0
2012.0,SABON PALMA APAISANT 500ML,6,63.0,108.0,45.0,0.0
2013.0,SABON PALMA HYDRRATANT 500ML,3,31.5,54.0,22.5,0.0
2014.0,SABON PALMA APAISANT 500ML,5,52.5,90.0,37.5,0.0
2015.0,SABON PALMA ORIGINAL 500ML,4,42.0,72.0,30.0,0.0
2016.0,3ESARA JBT-513,1,65.0,90.0,25.0,0.0
2017.0,SAC CONGELATION 50 SAK,37,185.0,370.0,185.0,0.0
2018.0,FERISEKIS 4KG,2,204.0,230.0,26.0,0.0
2019.0,NUTELLA 700G,7,431.67,490.0,58.33,0.0
2020.0,KITKAT MIMI,27,46.62,59.0,12.38,0.0
2021.0,NIDO SASHET 300G,1,35.2,38.0,2.8,0.0
2022.0,NIDO 1200G,1,128.9,138.0,9.1,0.0
2023.0,CERELAC DATTES 125G,5,71.1,90.0,18.9,0.0
2024.0,CERELAC BLE 125G ,2,22.75,30.0,7.25,0.0
2025.0,CERELAC MIEL 250G,1,26.54,33.0,6.46,0.0
2026.0,CERELAC FRUITS 250G,3,79.62,99.0,19.38,0.0
2027.0,NICKAFE 190G,2,128.18,140.0,11.82,0.0
2028.0,NESQUIK REBRA 300G,10,253.4,280.0,26.6,0.0
2029.0,GOLD CORN FLAKES 150G,6,62.76,78.0,15.24,0.0
2030.0,NESCAFE CHACHI 3EN1,9,14.33,24.0,9.67,0.0
2031.0,LENTILLE NIAMA 1KG,16,312.0,368.0,56.0,0.0
2032.0,POIS CHICHE G NIAMA 1KG,3,79.5,90.0,10.5,0.0
2033.0,HARICOT BLANC NIAMA 1KG ,8,208.0,240.0,32.0,0.0
2034.0,ROZE JAUNE NIAMA 1KG ,12,204.0,264.0,60.0,0.0
2035.0,ROZ BLANK NIAMA 1KG,2,34.0,44.0,10.0,0.0
2036.0,FEVE CASSE NIAMA 900GR,4,80.0,96.0,16.0,0.0
2037.0,PETIT POIS CASSE NIAMA 1KG,3,51.0,60.0,9.0,0.0
2038.0,LENTILLE NIAMA 500GR,16,160.0,208.0,48.0,0.0
2039.0,POIS CHICHE G NIAMA 500GR,6,84.0,102.0,18.0,0.0
2040.0,HARICOT BLANC NIAMA 500GR,9,121.5,144.0,22.5,0.0
2041.0,FEVE CASSE NIAMA 400GR ,4,36.0,48.0,12.0,0.0
2042.0,PETIT POIS CASSE NIAMA 500GR,3,28.47,36.0,7.53,0.0
2043.0,ROZ JUNE NIAMA 500GR,11,104.5,143.0,38.5,0.0
2044.0,ROZ BLANC GLACE NIAMA 500GR,1,9.5,13.0,3.5,0.0
2045.0,ROZ ROND NIAMA 500GR,4,48.0,60.0,12.0,0.0
2046.0,COCO RAPE NIAMA 250GR,5,70.0,85.0,15.0,0.0
2047.0,SUCRE GLACE NIAMA 250GR,6,19.2,42.0,22.8,0.0
2048.0,MAIS NIAMA 500GR ,18,180.0,234.0,54.0,0.0
2049.0,FOODY D´AVOINE PETITE 500G,11,88.0,165.0,77.0,0.0
2050.0,PIMENT DOUX NIAMA 100GR,8,72.0,96.0,24.0,0.0
2051.0,CUMIN MOULU NIAMA 100GR,12,144.0,180.0,36.0,0.0
2052.0,POIVRE NOIR NIAMA 100GR ,8,76.8,104.0,27.2,0.0
2053.0,GINGEMBRE MOULU NIAMA 100GR ,10,80.0,120.0,40.0,0.0
